,text,title,url
13,"Everything you would need to know to write computer programs would be explained in this book. By the time you finish reading, you will find yourself proficient enough to tackle just about anything in Java and programs written using it. This book serves as the first few stepping stones of many you would need to cross the unfriendly waters of computer programming. We have put a lot of emphasis in structuring this book in a way that lets you start programming from scratch, with Java as your preferred language of choice. This book is designed for you if any one of the following is true.You are relatively new to programming and have heard how easy it is to learn Java.  You had some BASIC or Pascal in school, and have a grasp of basic programming and logic.  You already know and have been introduced to programming in earlier versions of Java.  You are an experienced developer and know how to program in other languages like C++ , Visual Basic , Python , Ruby , etc.  You've heard that Java is great for web applications and web services programming.Although this book is generally meant to be for readers who are beginning to learn programming, it can be highly beneficial for intermediate and advanced programmers who may have missed out on some vital information. After completing this book you should be able to solve many complicated problems using the Java skills presented in the following chapters. Once you finish, you are also encouraged to undertake ambitious programming projects of your own.This book assumes that the reader has no prior knowledge of programming in Java, or for that matter, any object-oriented programming language. Practical examples and exercises following each topic and module make it easy to understand the software development methodology.  If you are a complete beginner, we suggest that you move slowly through this book and complete each exercise at your own pace.",About this book Who should read this book?,https://en.wikibooks.org//wiki/Java_Programming/About_This_Book
14,"This book is a reference book of the Java language and its related technologies. Its goal is to give a complete picture of Java and its technologies.  While the book can be read from the beginning to end, it is also designed to have individual sections that can be read independently.  To help find information quickly, navigation boxes are given in the online version for access to individual topics.This book is divided to sections. Pages are grouped together into section topics. To make this book expandable in the future via the addition of new sections, the sections navigation-wide are independent from each other. Each section can be considered as a mini book by itself. Pages that belong to the same topic can be navigated by the links on the right hand side.",About this book How to use this book,https://en.wikibooks.org//wiki/Java_Programming/About_This_Book
15,"Content is constantly being updated and enhanced in this book as is the nature of wiki-based content. This book is therefore in a constant state of evolution. Any Wikibooks users can participate in helping this book to a better standard as both a reader, or a contributor.",About this book How can you participate,https://en.wikibooks.org//wiki/Java_Programming/About_This_Book
16,"If you are interested in reading the content present in this book, we encourage you to:share comments about the technical accuracy, content, or organization of this book by telling the contributors in the Discussion section for each page. You can find the link Discussion on each page in this book leading you to appropriate sections for discussion. Leave a signature when providing feedback, writing comments, or giving suggestion on the Discussion pages. This can be achieved by appending -- ~~~~ to your messages. Do not add your signatures to the Book pages, they are only meant for the Discussion pages.  share news about the Java Programming Wikibook with your family and friends and let them know about this comprehensive Java guide online.  become a contributing author, if you think that you have information that could fill in some missing gaps in this book.",About this book As a reader,https://en.wikibooks.org//wiki/Java_Programming/About_This_Book
17,"On 23 May 1995, John Gage , the director of the Science Office of the Sun Microsystems along with Marc Andreesen , co-founder and executive vice president at Netscape announced to an audience of SunWorld TM that Java technology wasn't a myth and that it was going to be incorporated into Netscape Navigator . [1]At the time the total number of people working on Java was less than 30. [1] This team would shape the future in the next decade and no one had any idea as to what was in store. From running an unmanned vehicle on Mars to serving as the operating environment of most consumer electronics, e.g. cable set-top boxes, VCRs, toasters and PDAs , [2] Java has come a long way from its inception. Let's see how it all began.",History of Java ,https://en.wikibooks.org//wiki/Java_Programming/History
18,"Before Java emerged as a programming language, C++ was the dominant player in the trade. The primary goal of the creators of Java was to create a language that could tackle most of the things that C++ offered while getting rid of some of the more tedious tasks that came with the earlier languages.Computer hardware went through a performance and price revolution from 1972 to 1991. Better, faster hardware was available at ever lower prices, and the demand for big and complex software exponentially increased. To accommodate the demand, new development technologies were invented.The C language developed in 1972 by Dennis Ritchie had taken a decade to become the most popular language amongst programmers working on PCs and similar platforms (other languages, like COBOL and FORTRAN , dominated the mainframe market). But, with time programmers found that programming in C became tedious with its structural syntax. [3] Although people attempted to solve this problem, it would be later that a new development philosophy was introduced, one named Object-Oriented Programming (OOP). With OOP, one can write code that can be reused later without needing to rewrite the code over and over again. In 1979, Bjarne Stroustrup developed C++, an enhancement to the C language with included OOP fundamentals and features. Sun generated revenue from Java through the selling of licenses for specialized products such as the Java Enterprise System .",History of Java Earlier programming languages,https://en.wikibooks.org//wiki/Java_Programming/History
19,"James Gosling , architect and designer of the compiler for the Java technologyIn December of 1990, a project was initiated behind closed doors with the aim to create a programming tool that could render obsolete the C and C++ programming languages. Engineer Patrick Naughton had become extremely frustrated with the state of Sun's C++ and C APIs ( Application Programming Interfaces ) and tools. While he was considering to move towards NeXT , he was offered a chance to work on new technology and the Stealth Project was started, a secret nobody but he knew.This Stealth Project was later named the Green Project when James Gosling and Mike Sheridan joined Patrick. [1] As the Green Project teethed, the prospects of the project started becoming clearer to the engineers working on it. No longer did it aim to create a new language far superior to the present ones, but it aimed to target devices other than the computer.Staffed at 13 people, they began work in a small office on Sand Hill Road in Menlo Park , California. This team came to be called the Green Team henceforth in time. The project they underwent was chartered by Sun Microsystems to anticipate and plan for the ""next wave"" in computing. For the team, this meant at least one significant trend, that of the convergence of digitally controlled consumer devices and computers. [1]",History of Java The Green team,https://en.wikibooks.org//wiki/Java_Programming/History
20,"The team started thinking of replacing C++ with a better version, a faster version, a responsive version. But the one thing they hadn't thought of, as of yet, was that the language they were aiming for had to be developed for an embedded system with limited resources. An embedded system is a computer system scaled to a minimalistic interface demanding only a few functions from its design. For such a system, C++ or any successor would seem too large as all the languages at the time demanded a larger footprint than what was desired. The team thus had to think in a different way to go about solving all these problems.Co-founder of Sun Microsystems, Bill Joy, envisioned a language combining the power of Mesa and C in a paper named Further he wrote for the engineers at Sun. Gathering ideas, Gosling began work on enhancing C++ and named it ""C++ ++ --"", a pun on the evolutionary structure of the language's name. The ++ and -- meant, putting in and taking out stuff . He soon abandoned the name and called it Oak [1] after the tree that stood outside his office.",History of Java Reshaping thought,https://en.wikibooks.org//wiki/Java_Programming/History
21,"By now, the work on Oak had been significant but come the year 1993, people saw the demise of set-top boxes, interactive TV and the PDAs. A failure that completely ushered the inventors' thoughts to be reinvented. Only a miracle could make the project a success now. And such a miracle awaited anticipation.National Center for Supercomputing Applications (NCSA) had just unveiled its new commercial web browser for the internet the previous year. The focus of the team, now diverted towards where they thought the ""next-wave"" of computing would be  the internet. The team then divulged into the realms of creating the same embeddable technology to be used in the web browser space calling it an applet  a small application . Keeping all of this in mind, the team created a list of features tackling the C++ problems. In their opinion, the project should.....be simple and gather tested fundamentals and features from the earlier languages in it,  ..have standard sets of APIs with basic and advanced features bundled with the language,  ..get rid of concepts requiring direct manipulation of hardware (in this case, memory) to make the language safe,  ..be platform independent and may written for every platform once (giving birth to the WORA idiom),  ..be able to manipulate network programming out-of-the-box,  ..be embeddable in web browsers, and...  ..have the ability for a single program to multi-task and do multiple things at the same time.The team now needed a proper identity and they decided on naming the new technology they created Java ushering a new generation of products for the internet boom. A by-product of the project was a cartoon named "" Duke "" created by Joe Parlang which became its identity then.Finally at the SunWorld TM conference, Andreesen unveiled the new technology to the masses. Riding along with the explosion of interest and publicity in the Internet, Java quickly received widespread recognition and expectations grew for it to become the dominant software for browser and consumer applications. [2]Initially Java was owned by Sun Microsystems, but later it was released to open source; the term Java was a trademark of Sun Microsystems. Sun released the source code for its HotSpot Virtual Machine and compiler in November 2006, and most of the source code of the class library in May 2007. Some parts were missing because they were owned by third parties, not by Sun Microsystems. The released parts were published under the terms of the GNU General Public License , a free software license.","History of Java The demise of an idea, birth of another",https://en.wikibooks.org//wiki/Java_Programming/History
22,"Unlike C and C++, Java's growth is pretty recent. Here, we'd quickly go through the development paths that Java took with age.Development of Java over the years. From version 1.0 to version 1.7, Java has displayed a steady growth.",History of Java Versions,https://en.wikibooks.org//wiki/Java_Programming/History
23,"Introduced in 1996 for the Solaris , Windows , Mac OS Classic and Linux , Java was initially released as the Java Development Kit 1.0 (JDK 1.0). This included the Java runtime (the virtual machine and the class libraries), and the development tools (e.g., the Java compiler). Later, Sun also provided a runtime-only package, called the Java Runtime Environment (JRE). The first name stuck, however, so usually people refer to a particular version of Java by its JDK version (e.g., JDK 1.0).",History of Java Initial Release (versions 1.0 and 1.1),https://en.wikibooks.org//wiki/Java_Programming/History
24,"Introduced in 1998 as a quick fix to the former versions, version 1.2 was the start of a new beginning for Java. The JDKs of version 1.2 and later versions are often called Java 2 as well. For example, the official name of JDK 1.4 is The Java(TM) 2 Platform, Standard Edition version 1.4 .Major changes include: Rewrite the event handling (add Event Listeners )  Change Thread synchronizations  Introduction of the JIT-Just in time compilers",History of Java Java 2 (version 1.2),https://en.wikibooks.org//wiki/Java_Programming/History
25,"Released in 8 May 2000. The most notable changes were:HotSpot JVM included (the HotSpot JVM was first released in April, 1999 for the J2SE 1.2 JVM)  RMI was modified to support optional compatibility with CORBA  JavaSound  Java Naming and Directory Interface (JNDI) included in core libraries (previously available as an extension)  Java Platform Debugger Architecture (JPDA)  Synthetic proxy classes",History of Java Kestrel (Java 1.3),https://en.wikibooks.org//wiki/Java_Programming/History
26,"Released in 6 February 2002, Java 1.4 has improved programmer productivity by expanding language features and available APIs:Assertion  Regular Expression  XML processing  Cryptography and Secure Socket Layer (SSL)  Non-blocking I/O (NIO)  Logging",History of Java Merlin (Java 1.4),https://en.wikibooks.org//wiki/Java_Programming/History
27,"Released in September 2004Major changes include: Generics - Provides compile-time type safety for collections :and eliminates the drudgery of casting.  Autoboxing/unboxing - Eliminates the drudgery of manual conversion between primitive types (such as int) and wrapper types (such as Integer).  Enhanced for - Shorten the for loop with Collections use.  Static imports - Lets you import all the static part of a class.  Annotation /Metadata - Enabling tools to generate code and deployment descriptors from annotations in the source code. This leads to a ""declarative"" programming style where the programmer says what should be done and tools emit the code to do it. Annotations can be inspected through source parsing or by using the additional reflection APIs added in Java 5.  JVM Improvements -  Most of the run time library is now mapped into memory as a memory image, as opposed to being loaded from a series of class files. Large portion of the runtime libraries will now be shared among multiple JVM instances.",History of Java Tiger (version 1.5.0; Java SE 5),https://en.wikibooks.org//wiki/Java_Programming/History
28,"Released on 11 December 2006.What's New in Java SE 6:Web Services - First-class support for writing XML web service client applications.Scripting - You can now mix in JavaScript technology source code, useful for prototyping. Also useful when you have teams with a variety of skill sets. More advanced developers can plug in their own scripting engines and mix their favorite scripting language in with Java code as they see fit.Database - No more need to find and configure your own JDBC database when developing a database application. Developers will also get the updated JDBC 4.0, a well-used API with many important improvements, such as special support for XML as an SQL datatype and better integration of Binary Large OBjects (BLOBs) and Character Large OBjects (CLOBs) into the APIs.More Desktop APIs - GUI developers get a large number of new tricks to play like the ever popular yet newly incorporated SwingWorker utility to help you with threading in GUI apps, JTable sorting and filtering, and a new facility for quick splash screens to quiet impatient users.Monitoring and Management - The really big deal here is that you don't need to do anything special to the startup to be able to attach on demand with any of the monitoring and management tools in the Java SE platform.Compiler Access - Really aimed at people who create tools for Java development and for frameworks like JavaServer Pages (JSP) or Personal Home Page construction kit (PHP) engines that need to generate a bunch of classes on demand, the compiler API opens up programmatic access to javac for in-process compilation of dynamically generated Java code. The compiler API is not directly intended for the everyday developer, but for those of you deafened by your screaming inner geek, roll up your sleeves and give it a try. And the rest of us will happily benefit from the tools and the improved Java frameworks that use this.Pluggable Annotations allows programmer to write annotation processor so that it can analyse your code semantically before javac compiles. For example, you could write an annotation processor that verifies whether your program obeys naming conventions.Desktop Deployment - At long last, Java SE 6 unifies the Java Plug-in technology and Java WebStart engines, which just makes sense. Installation of the Java WebStart application got a much needed makeover.Security - Java SE 6 has simplified the job of its security administrators by providing various new ways to access platform-native security services, such as native Public Key Infrastructure (PKI) and cryptographic services on Microsoft Windows for secure authentication and communication, Java Generic Security Services (Java GSS) and Kerberos services for authentication, and access to LDAP servers for authenticating users.The -lities: Quality, Compatibility, Stability - Bug fixes ...",History of Java Mustang (version 1.6.0; Java SE 6),https://en.wikibooks.org//wiki/Java_Programming/History
29,"Released on 28 July 2011.Feature additions for Java 7 include:JVM support for dynamic languages, following the prototyping work currently done on the Multi Language Virtual Machine  Compressed 64-bit pointers Available in Java 6 with -XX:+UseCompressedOops  Small language changes (grouped under a project named Coin):Strings in switch  Automatic resource management in try-statement  Improved type inference for generic instance creation  Simplified varargs method declaration  Binary integer literals  Allowing underscores in numeric literals  Catching multiple exception types and rethrowing exceptions with improved type checkingConcurrency utilities under JSR 166  New file I/O library to enhance platform independence and add support for metadata and symbolic links. The new packages are java.nio.file and java.nio.file.attribute  Library-level support for Elliptic curve cryptography algorithms  An XRender pipeline for Java 2D, which improves handling of features specific to modern GPUs  New platform APIs for the graphics features originally planned for release in Java version 6u10  Enhanced library-level support for new network protocols, including SCTP and Sockets Direct Protocol  Upstream updates to XML and UnicodeLambda (Java's implementation of lambda functions), Jigsaw (Java's implementation of modules), and part of Coin were dropped from Java 7.",History of Java Dolphin (version 1.7.0; Java SE 7),https://en.wikibooks.org//wiki/Java_Programming/History
30,"Java 8 was released on 18 March 2014, and included some features that were planned for Java 7 but later deferred.Work on features was organized in terms of JDK Enhancement Proposals (JEPs).JSR 335, JEP 126: Language-level support for lambda expressions (officially, lambda expressions; unofficially, closures) under Project Lambda which allow the addition of methods to interfaces without breaking existing implementations. There was an ongoing debate in the Java community on whether to add support for lambda expressions. Supporting lambda expressions also allows the performance of  functional-style operations on streams of elements, such as MapReduce-inspired transformations on collections. Default methods allow an author of an API to add new methods to an interface without breaking the old code using it. Although it was not their primary intent, default methods also allow multiple inheritance of behavior (but not state).JSR 223, JEP 174: Project Nashorn, a JavaScript runtime which allows developers to embed JavaScript code within applications  JSR 308, JEP 104: Annotation on Java Types  Unsigned Integer Arithmetic  JSR 337, JEP 120: Repeating annotations  JSR 310, JEP 150: Date and Time API  JEP 178: Statically-linked JNI libraries  JEP 153: Launch JavaFX applications (direct launching of JavaFX application JARs)  JEP 122: Remove the permanent generation",History of Java Spider (version 1.8.0; Java SE 8),https://en.wikibooks.org//wiki/Java_Programming/History
31,"The new features and upgrades included into Java changed the face of programming environment and gave a new definition to Object Oriented Programming ( OOP in short). But unlike its predecessors, Java needed to be bundled with standard functionality and be independent of the host platform.The primary goals in the creation of the Java language:It is simple.  It is object-oriented.  It is independent of the host platform.  It contains language facilities and libraries for networking.  It is designed to execute code from remote sources securely.The Java language introduces some new features that did not exist in other languages like C and C++.",Overview of the Java programming language ,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
32,"Object oriented programming can be represented with UML diagrams.Object orientation (""OO"") refers to a method of programming and language technique. The main idea of OO is to design software around the ""things"" (i.e. objects) it manipulates, rather than the actions it performs.As the hardware of the computer advanced, it brought about the need to create better software techniques to be able to create ever increasing complex applications.
The intent is to make large software projects easier to manage, thus improving quality and reducing the number of failed projects.
Object oriented solution is the latest software technique.Assembly languages  Software techniques started with the assembly languages, that were close to machine instruction and were easy to convert into executable code. Each hardware had its own assembly language. Assembly language contains low level instructions like move data from memory to hardware registers, do arithmetic operations, and move data back to memory. Programmers had to know the detailed architecture of the computer in order to write programs.Procedural languages  After the assembly languages, high level languages were developed. Here the language compiler is used to convert the high level program to machine instructions, freeing the programmers from the burden of knowing the computer hardware architecture. To promote the re-use of code and to minimize the use of GOTO instructions, ""procedural"" techniques were introduced. This simplified the creation and maintenance of software control flow, but left out the organization of data. It became a nightmare to debug and maintain programs having many global variables (i.e. variables that contain data that can be modified anywhere in the application).Object oriented languages  In OO languages, data is taken seriously with information hiding. Data that is specific to an object can only be accessed by procedures in that object. As a result, objects contain data as well as control flow and a program becomes a series of interactions between objects.",Overview of the Java programming language Object orientation,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
33,"In C or C++ programming, you start to write a source code:... you compile it to a machine code file:... and then you execute it:In this situation, the machine code file and its execution are specific to the platform (Windows, Linux, Mac OS, ...) it was compiled for, that is to say to the targeted platform :... because the compiled file is a machine code file designed to work on a specific platform and hardware. It would have produced a different results/output for another platform. So if you want your program to run on several platforms, you have to compile your program several times:It poses greater vulnerability risks. Note here that when a certain code is compiled into an executable format, the executable cannot be changed dynamically. It would need to be recompiled from the changed code for the changes to be reflected in the finished executable. Modularity (dividing code into modules) is not present in Java's predecessors. If instead of a single executable, the output application was in the form of modules, one could easily change a single module and review changes in the application. In C/C++ on the other hand, a slight change in code required the whole application to be recompiled.The idea of Java is to compile the source code into an intermediate language that will be interpreted.The intermediate language is the byte code . The interpreter is the Java Virtual Machine (JVM). The byte code file is universal and the JVM is platform specific:So a JVM should be coded for each platform. And that's the case. So you just have to generate a unique byte code file (a .class file).The first implementations of the language used an interpreted virtual machine to achieve portability, and many implementations still do. These implementations produce programs that run more slowly than the fully-compiled programs created by the typical C++ compiler, so the language suffered a reputation for producing slow programs. Since Java 1.2, Java VM produces programs that run much faster, using multiple techniques.The first of these is to simply compile directly into native code like a more traditional compiler, skipping bytecode entirely. This achieves great performance, but at the expense of portability. This is not really used any more.Another technique, the just-in-time (JIT) compiler, compiles the Java bytecode into native code at the time the program is run, and keep the compiled code to be used again and again.  More sophisticated VMs even use dynamic recompilation , in which the VM can analyze the behavior of the running program and selectively recompile and optimize critical parts of the program.  Both of these techniques allow the program to take advantage of the speed of native code without losing portability.Portability is a technically difficult goal to achieve, and Java's success at that goal is a matter of some controversy.  Although it is indeed possible to write programs for the Java platform that behave consistently across many host platforms, the large number of available platforms with small errors or inconsistencies led some to parody Sun's ""Write once, run anywhere"" slogan as ""Write once, debug everywhere"".",Overview of the Java programming language Platform dependence,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
34,"C++ was built atop the C language and as a result divergent ways of doing the same thing manifested around the language. For instance, creating an object could be done in three different ways in C++. Furthermore, C++ did not come with a standard library bundled with its compilers. Instead, it relied on resources created by other programmers; code which rarely fit together.In Java, standardized libraries are provided to allow access to features of the host machines (such as graphics and networking) in unified ways. The Java language also includes support for multi-threaded programsa necessity for many networking applications.Platform independent Java is, however, very successful with server side applications, such as web services, servlets, or Enterprise JavaBeans.Swing does not rely on the underlying native user interface.Java also made progress on the client side, first it had Abstract Window Toolkit (AWT), then Swing , and the most recent client side library is the Standard Widget Toolkit (SWT).
It is interesting to see how they tried to handle the two opposing consuming forces. Those are:Efficient, fast code; port to most popular hardware (write once, test anywhere)  Use the underlying native subroutine to create a GUI component. This approach was taken by AWT, and SWT.Portability to any hardware where JVM ported (write once, run anywhere)  To achieve this to the latter, the Java toolkit should not rely on the underlying native user interface. Swing took this approach.It is interesting to see how the approach was switched back and forth. AWT  Swing  SWT.",Overview of the Java programming language Standardization,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
35,"The segmentation fault, one of the most recurrent issues in C programming.With the high-level of control built into the language to manipulate hardware, a C/C++ programmer could access almost any resource, either hardware or software on the system. This was intended to be one of the languages' strong points, but this very flexibility led to confusion and complex programming practices.",Overview of the Java programming language Secure execution,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
36,"The old way of error handling was to let each function return an error code then let the caller check what was returned. The problem with this method was that if the return code was full of error-checking codes, this got in the way of the original one that was doing the actual work, which in turn did not make it very readable.In the new way of error handling, functions/methods do not return error codes. Instead, when there is an error, an exception is thrown. The exceptions can be handled by the catch keyword at the end of a try block.  This way, the code that is calling the function does not need to be mangled with error checking codes, thus making the code more readable. This new way of error handling is called Exception handling .Exception handling was also added to C++. However, there are two differences between Java and C++ Exception handling:In Java, the exception that is thrown is a Java object like any other object in Java. It only has to implement Throwable interface.  In Java, the compiler checks whether an exception may be caught or not. The compiler gives an error if there is no catch block for a thrown exception.The optional exception handling in the Java predecessors leads the developers not to care about the error handling. As a consequence, unexpected errors often occur. Java forces the developers to handle exceptions. The programmer must handle exception or declare that the user must handle it. Someone must handle it.",Overview of the Java programming language Error handling,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
37,"However powerful, the predecessors of Java lacked a standard feature to network with other computers, and usually relied on the platforms' intricate networking capabilities. With almost all network protocols being standardized, the creators of Java technology wanted this to be a flagship feature of the language while keeping true to the spirit of earlier advances made towards standardizing Remote Procedure Call . Another feature that the Java team focused on was its integration in the World Wide Web and the Internet.The Java platform was one of the first systems to provide wide support for the execution of code from remote sources. The Java language was designed with network computing in mind.An applet could run within a user's browser, executing code downloaded from a remote HTTP server. The remote code runs in a highly restricted ""sandbox"", which protects the user from misbehaving or malicious code; publishers could apply for a certificate that they could use to digitally sign applets as ""safe"", giving them permission to break out of the sandbox and access the local file system and network, presumably under user control.",Overview of the Java programming language Networking capabilities,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
38,"In conventional languages like C and C++, all code had to be compiled and linked to one executable program, before execution. In Java, classes are compiled as needed. If a class is not needed during an execution phase, that class is not even compiled into byte code.This feature comes in handy especially in network programming when we do not know, beforehand, what code will be executed. A running program could load classes from the file system or from a remote server.Also this feature makes it theoretically possible for a Java program to alter its own code during execution, in order to do some self-learning behavior. It would be more realistic to imagine, however, that a Java program would generate Java code before execution, and then, that code would be executed. With some feedback mechanism, the generated code could improve over time.",Overview of the Java programming language Dynamic class loading,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
39,"In conventional languages like C and C++, the programmer has to make sure that all memory that was allocated is freed. Memory leaks became a regular nuisance in instances where the programmers had to manually allocate the system's memory resources.Memory resources or buffers have specific modes of operation for optimal performance. Once a buffer is filled with data, it needs to be cleaned up after there is no further use for its content. If a programmer forgets to clean it in his/her code, the memory is easily overloaded. Programming in C/C++ languages became tedious and unsafe because of these very quirks, and programs built in these languages were prone to memory leakages and sudden system crashes  sometimes even harming the hardware itself. Freeing memory is particularly important in servers, since it has to run without stopping for days. If a piece of memory is not freed after use and the server just keeps allocating memory, that memory leak can take down the server.In Java, freeing up memory is taken out of the programmers hands; the Java Virtual Machine keeps track of all used memory. When memory is not used any more it is automatically freed up. A separate task is running in the background by the JVM, freeing up unreferenced, unused memory. That task is called the Garbage Collector .The Garbage Collector is always running. This automatic memory garbage collection feature makes it easy to write robust server side programs in Java. The only thing the programmer has to watch for is the speed of object creation. If the application is creating objects faster than the Garbage Collector can free them, it can cause memory problems. Depending on how the JVM is configured, the application either can run out of memory by throwing the NotEnoughMemoryException , or can halt to give time for the Garbage Collector to do its job.",Overview of the Java programming language Automatic memory garbage collection,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
40,The Java creators created the concept of the applet . A Java program can be run in a client browser program. Java was released in 1995; the time when the Internet was becoming more available and familiar to the general public. The promise of Java was in the client browser-side in that code would be downloaded and executed as a Java applet in the client browser program.See also Java Programming/Applets .,Overview of the Java programming language Applet,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
41,"Over the years, some features in C/C++ programming became abused by the programmers. Although the language allows it, it was known as bad practices. So the creators of Java have disabled them:Operator overloading  Multiple inheritance  Friend classes (access another object's private members)  Restrictions of explicit type casting (related to memory management)",Overview of the Java programming language Forbidden bad practices,https://en.wikibooks.org//wiki/Java_Programming/Java_Overview
42,"The Java platform is the name given to the computing platform from Oracle that helps users to run and develop Java applications. The platform does not just enable a user to run and develop a Java application, but also features a wide variety of tools that can help developers work efficiently with the Java programming language.The platform consists of two essential pieces of software:the Java Runtime Environment (JRE) , which is needed to run Java applications and applets; and,  the Java Development Kit (JDK) , which is needed to develop those Java applications and applets. If you have installed the JDK, you should know that it comes equipped with a JRE as well. So, for all the purposes of this book, you would only require the JDK.In this section, we will explore in further detail what these two software components of the Java platform do.",The Java platform (JRE & JDK) ,https://en.wikibooks.org//wiki/Java_Programming/The_Java_Platform
43,"Any piece of code written in the Java programming language can be run on any operating system, platform or architecture  in fact, it can be run on any device that supports the Java platform. Before Java, this amount of ubiquity was very hard to achieve. If a software was written for a Unix-based system, it was impossible to run the same application on a Windows system  in this case, the application was native only to Unix-based systems.A major milestone in the development of the Java programming language was to develop a special runtime environment that would execute any Java application independent of the computer's operating system, platform or architecture.The Java Runtime Environment (JRE) sits on top of the machine's operating system, platform and architecture. If and when a Java application is run, the JRE acts as a liaison between the underlying platform and that application. It interprets the Java application to run in accordance with the underlying platform, such that upon running the application, it looks and behaves like a native application. The part of the JRE that accomplishes this complex liaison agreement is called the Java Virtual Machine (JVM) .",The Java platform (JRE & JDK) Java Runtime Environment (JRE),https://en.wikibooks.org//wiki/Java_Programming/The_Java_Platform
44,"Native Java applications are preserved in a special format called the byte-code . Byte-code remains the same, no matter what hardware architecture, operating system, or software platform it is running under. On a file-system, Java byte-code resides in files that have the .class (also known as a class file ) or the .jar (also known as a Java archive ) extension. To run byte-code, the JRE comes with a special tool (appropriately named java ).Suppose your byte-code is called SomeApplication.class . If you want to execute this Java byte-code, you would need to use the following command in Command Prompt (on Windows) or Terminal (on Linux or Mac OS):If you want to execute a Java byte-code with a .jar extension (say, SomeApplication.jar ), you would need to use the following command in Command Prompt (on Windows) or Terminal (on Linux or Mac OS):",The Java platform (JRE & JDK) Executing native Java code (or byte-code),https://en.wikibooks.org//wiki/Java_Programming/The_Java_Platform
